Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NENGREST_natural_gas_fired_combined_cycle_1,NENGREST_natural_gas_fired_combined_cycle_2,NENGREST_natural_gas_fired_combustion_turbine_1,NENGREST_natural_gas_fired_combustion_turbine_2,NENGREST_natural_gas_steam_turbine_1,NENGREST_nuclear_1,NENGREST_offshore_wind_turbine_1,NENGREST_onshore_wind_turbine_1,NENGREST_small_hydroelectric_1,NENGREST_solar_photovoltaic_1,NENG_CT_biomass_1,NENG_CT_conventional_hydroelectric_1,NENG_CT_hydroelectric_pumped_storage_1,NENG_CT_natural_gas_fired_combined_cycle_1,NENG_CT_natural_gas_fired_combined_cycle_2,NENG_CT_natural_gas_fired_combustion_turbine_1,NENG_CT_natural_gas_fired_combustion_turbine_2,NENG_CT_nuclear_1,NENG_CT_onshore_wind_turbine_1,NENG_CT_small_hydroelectric_1,NENG_CT_solar_photovoltaic_1,NENG_ME_biomass_1,NENG_ME_conventional_hydroelectric_1,NENG_ME_natural_gas_fired_combined_cycle_1,NENG_ME_natural_gas_fired_combined_cycle_2,NENG_ME_natural_gas_fired_combustion_turbine_1,NENG_ME_onshore_wind_turbine_1,NENG_ME_small_hydroelectric_1,NENG_ME_solar_photovoltaic_1,NENGREST_naturalgas_ccccsavgcf_mid_0,NENGREST_naturalgas_ccavgcf_mid_0,NENGREST_naturalgas_ctavgcf_mid_0,NENGREST_battery_mid_0,NENGREST_naturalgas_ccs100_mid_0,NENGREST_landbasedwind_ltrg1_mid_130_1,NENGREST_utilitypv_losangeles_mid_80_0_2_1,NENGREST_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_CT_naturalgas_ccccsavgcf_mid_0,NENG_CT_naturalgas_ccavgcf_mid_0,NENG_CT_naturalgas_ctavgcf_mid_0,NENG_CT_battery_mid_0,NENG_CT_naturalgas_ccs100_mid_0,NENG_CT_landbasedwind_ltrg1_mid_110_1,NENG_CT_utilitypv_losangeles_mid_80_0_2_1,NENG_CT_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_ME_naturalgas_ccccsavgcf_mid_0,NENG_ME_naturalgas_ccavgcf_mid_0,NENG_ME_naturalgas_ctavgcf_mid_0,NENG_ME_battery_mid_0,NENG_ME_naturalgas_ccs100_mid_0,NENG_ME_landbasedwind_ltrg1_mid_110_1,NENG_ME_utilitypv_losangeles_mid_100_0_2_1,NENGREST_heat_load_shifting_1,NENG_CT_heat_load_shifting_1,NENG_ME_heat_load_shifting_1
t32,0.0,0.0,-42.53048366498704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.53048329383225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.5266888131653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.526511203094564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.52652408548094,0.0,0.0,0.0,0.0,0.0,0.0
t33,0.0,0.0,-42.53048366499394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.530483293807315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.55937618133211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.55913658796526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.55919906710428,0.0,0.0,0.0,0.0,0.0,0.0
t34,0.0,0.0,-42.53048366500082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.530483293782304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.93729342774658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.93720861596113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.93726813661361,0.0,0.0,0.0,0.0,0.0,0.0
t35,0.0,0.0,-42.53048366500772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.53048329375725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434638267994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434637884364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434638668507,0.0,0.0,0.0,0.0,0.0,0.0
t36,0.0,0.0,-42.53048366501462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.53048329373224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434634951783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.7543463446104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.7543463533305,0.0,0.0,0.0,0.0,0.0,0.0
t37,0.0,0.0,-42.53048366502152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.530483293707285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434634629898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434634060249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434635052953,0.0,0.0,0.0,0.0,0.0,0.0
t38,0.0,0.0,-42.530483665028406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.530483293682366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.7543463322953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.754346327073755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434633693713,0.0,0.0,0.0,0.0,0.0,0.0
t39,0.0,0.0,-42.530483665035305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.5304832936575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.754346349952826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.754346346352825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434635460093,0.0,0.0,0.0,0.0,0.0,0.0
t40,0.0,0.0,-42.530483665042205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.53048329363266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434641621187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.754346413111726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.754346410645645,0.0,0.0,0.0,0.0,0.0,0.0
t41,0.0,0.0,-42.530483665048486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.53048329359235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.04450002373097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.04450002356513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.044500021157354,0.0,0.0,0.0,0.0,0.0,0.0
t42,0.0,0.0,-42.53048366505087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.53048329345598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.04450005504469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.04450005484213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.04450005226927,0.0,0.0,0.0,0.0,0.0,0.0
t43,0.0,0.0,-42.530483665049196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.53048329320965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.044499996931194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.04449999673198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.04449999369144,0.0,0.0,0.0,0.0,0.0,0.0
t44,0.0,0.0,-42.53048366504391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.53048329287326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.04449989822812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.044499898138916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.04449988616441,0.0,0.0,0.0,0.0,0.0,0.0
t45,0.0,0.0,-42.53048366503635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.53048329245608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.78138836609016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.78118756434152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.78113291001875,0.0,0.0,0.0,0.0,0.0,0.0
t46,0.0,0.0,-42.53048366502874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.53048329198067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.23552996399931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.23489703641644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.2354756578399,0.0,0.0,0.0,0.0,0.0,0.0
t47,0.0,0.0,-42.53048366502112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.5304832915052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.90873979831467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.90779622846499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.90830427466178,0.0,0.0,0.0,0.0,0.0,0.0
t48,0.0,0.0,-42.530483665013506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.53048329102967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.516420664021375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.17539574822665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.17553136500424,0.0,0.0,0.0,0.0,0.0,0.0
t49,0.0,0.0,-42.53048366500588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.5304832905541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434650365232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434650107818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.754346506125536,0.0,0.0,0.0,0.0,0.0,0.0
t50,0.0,0.0,-42.53048366499827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.53048329007858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.7543464396922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434643930323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.754346427667464,0.0,0.0,0.0,0.0,0.0,0.0
t51,0.0,0.0,-42.530483664990655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.5304832896031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434639059232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434639062845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434637593599,0.0,0.0,0.0,0.0,0.0,0.0
t52,0.0,0.0,-42.53048366498304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.53048328912766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434639572764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.754346394598564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434637854664,0.0,0.0,0.0,0.0,0.0,0.0
t53,0.0,0.0,-42.530483664975414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.53048328865227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.7543464232387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.754346422837884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434640267739,0.0,0.0,0.0,0.0,0.0,0.0
t54,0.0,0.0,-42.530483664967804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.530483288176924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.7543464722392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434647169968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434645092791,0.0,0.0,0.0,0.0,0.0,0.0
t55,0.0,0.0,-42.530483664959945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.53048328768724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434652500916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.754346524346374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.754346503173046,0.0,0.0,0.0,0.0,0.0,0.0
t56,0.0,0.0,-42.53048366495026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.530483287091116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.01377314306956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.32670273147894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.32592310799809,0.0,0.0,0.0,0.0,0.0,0.0
t57,0.0,0.0,-42.53048366493735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.53048328631174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.782539655404062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.179567573174445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.179284227802812,0.0,0.0,0.0,0.0,0.0,0.0
t58,0.0,0.0,-42.53048366492741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.530483285701244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304358864881427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304359429968018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304359177885053,0.0,0.0,0.0,0.0,0.0,0.0
t59,0.0,0.0,-42.53048366492049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.53048328526186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434993832846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304350492524083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434984182707,0.0,0.0,0.0,0.0,0.0,0.0
t60,0.0,0.0,-42.53048366491661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.53048328499601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434855699196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304349179836164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304348317279746,0.0,0.0,0.0,0.0,0.0,0.0
t61,0.0,0.0,-42.53048366491584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.53048328490631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434842122528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304349142080232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304348050067033,0.0,0.0,0.0,0.0,0.0,0.0
t62,0.0,0.0,-42.53048366491822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.530483284995604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304347570957559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304348598225762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304347003195183,0.0,0.0,0.0,0.0,0.0,0.0
t63,0.0,0.0,-42.530483664923814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.53048328526692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304349600417525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304350404566578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630434921922488,0.0,0.0,0.0,0.0,0.0,0.0
t64,0.0,0.0,-42.53048366493266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.5304832857235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630435351570217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.163043540335816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304353370806993,0.0,0.0,0.0,0.0,0.0,0.0
t65,0.0,0.0,-42.53048366494484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.53048328636888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.132618445110474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.132616721173854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.13261360875216,0.0,0.0,0.0,0.0,0.0,0.0
t66,0.0,0.0,-42.53048366495975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.53048328716939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.04450134535469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.0445013483165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.04450135109978,0.0,0.0,0.0,0.0,0.0,0.0
t67,0.0,0.0,-42.530483664970156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.530483287725644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.044501311843376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.04450131504549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.04450131827298,0.0,0.0,0.0,0.0,0.0,0.0
t68,0.0,0.0,-42.530483664976195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.530483288112755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.04450118396662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.04450119789656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.04450120459451,0.0,0.0,0.0,0.0,0.0,0.0
t69,0.0,0.0,-42.530483664977965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.53048328833771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.044500925340365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.04450097241546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.044500773876656,0.0,0.0,0.0,0.0,0.0,0.0
t70,0.0,0.0,-42.530483664976046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.53048328842202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.044500286788626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.044500420819915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.044500392226354,0.0,0.0,0.0,0.0,0.0,0.0
t71,0.0,0.0,-42.53048366497269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.530483288423724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.54344152901073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.54429267675218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.54387842048906,0.0,0.0,0.0,0.0,0.0,0.0
t72,0.0,0.0,-42.53048366496774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.53048328835692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.41280469575386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.41069328253732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.412085690920314,0.0,0.0,0.0,0.0,0.0,0.0
t73,0.0,0.0,-42.530483664962794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.53048328829005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434640127717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434641451078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434642265405,0.0,0.0,0.0,0.0,0.0,0.0
t74,0.0,0.0,-42.53048366495785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.53048328822323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434632004846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434633104643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.754346330743324,0.0,0.0,0.0,0.0,0.0,0.0
t75,0.0,0.0,-42.5304836649529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.53048328815647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434624913078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.754346256735914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434625770804,0.0,0.0,0.0,0.0,0.0,0.0
t76,0.0,0.0,-42.530483664947944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.53048328808974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434623674211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434624521505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434624548607,0.0,0.0,0.0,0.0,0.0,0.0
t77,0.0,0.0,-42.530483664943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.53048328802306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.754346243319944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434623392763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434623339207,0.0,0.0,0.0,0.0,0.0,0.0
t78,0.0,0.0,-42.53048366493805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.53048328795645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434625656987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.754346262433586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.754346262284585,0.0,0.0,0.0,0.0,0.0,0.0
t79,0.0,0.0,-42.5304836649331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.53048328788986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434629337489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.75434629951003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.754346298547546,0.0,0.0,0.0,0.0,0.0,0.0
